clothing_id,age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,review_date
1115,20,Love it!,Very comfortable.,Was okay,1,65,General,Intimate,Intimates,2015-08-01 22:00:00
1140,22,"Cute, but see through",Lovely fabric and color.,Loved it,0,28,Initmates,Intimate,Dresses,2015-08-01 23:00:00
1161,53,Beautiful!,"Too small, returning.",Loved it,0,18,Initmates,Tops,Blouses,2015-08-02 00:00:00
1099,32,Please make more like this one!,Great fit and quality!,Loved it,1,33,Initmates,Intimate,Intimates,2015-08-02 01:00:00
1124,34,Beautiful!,Lovely fabric and color.,Loved it,1,7,Initmates,Jackets,Dresses,2015-08-02 02:00:00
1024,61,Beautiful!,Great fit and quality!,Liked it,0,95,General,Dresses,Lounge,2015-08-02 03:00:00
1193,63,Beautiful,Scratchy material.,Liked it,1,76,General,Tops,Jackets,2015-08-02 04:00:00
1127,46,Love!,"Too small, returning.",Not great,1,17,General Petite,Trend,Blouses,2015-08-02 05:00:00
1099,21,Love!,"Too small, returning.",Loved it,1,3,General,Dresses,Blouses,2015-08-02 06:00:00
1145,49,Please make more like this one!,Scratchy material.,Loved it,0,17,General,Trend,Dresses,2015-08-02 07:00:00
1004,66,Love,"Too small, returning.",Liked it,1,77,General,Intimate,Jackets,2015-08-02 08:00:00
1018,60,Love it!,Lovely fabric and color.,Not great,1,47,General,Dresses,Blouses,2015-08-02 09:00:00
1169,55,"Cute, but see through",Lovely fabric and color.,Liked it,1,7,General,Trend,Pants,2015-08-02 10:00:00
1017,21,nan,Scratchy material.,Loved it,1,18,General Petite,Intimate,Blouses,2015-08-02 11:00:00
1120,30,Perfect transition dress,Very comfortable.,Loved it,1,23,General Petite,Intimate,Dresses,2015-08-02 12:00:00
1031,37,Beautiful,"Too small, returning.",Loved it,1,48,General Petite,Intimate,Intimates,2015-08-02 13:00:00
1148,64,Beautiful,Lovely fabric and color.,Hated it ,1,15,General Petite,Dresses,Lounge,2015-08-02 14:00:00
1009,35,Love it!,Great fit and quality!,Liked it,1,53,General Petite,Jackets,Pants,2015-08-02 15:00:00
1036,66,Perfect transition dress,"Too small, returning.",Loved it,1,64,General Petite,Intimate,Jackets,2015-08-02 16:00:00
1176,68,Please make more like this one!,Lovely fabric and color.,Liked it,1,44,General,Trend,Knits,2015-08-02 17:00:00
1085,59,Love it!,Lovely fabric and color.,Loved it,1,14,General,Jackets,Jackets,2015-08-02 18:00:00
1012,54,Love it!,Lovely fabric and color.,Liked it,1,8,General,Trend,Dresses,2015-08-02 19:00:00
1182,29,Love it!,Very comfortable.,Loved it,1,41,Initmates,Tops,Jackets,2015-08-02 20:00:00
1144,42,Beautiful!,Scratchy material.,Was okay,1,81,General,Bottoms,Pants,2015-08-02 21:00:00
1008,47,"Cute, but see through",Very comfortable.,Hated it ,1,3,General,Dresses,Jackets,2015-08-02 22:00:00
1087,32,Love!,Great fit and quality!,Was okay,1,41,General,Jackets,Blouses,2015-08-02 23:00:00
1171,53,Love it!,Great fit and quality!,Loved it,1,53,Initmates,Jackets,Pants,2015-08-03 00:00:00
1045,25,Love it!,Scratchy material.,Was okay,0,57,General,Trend,Lounge,2015-08-03 01:00:00
1135,45,Love,Scratchy material.,Loved it,0,68,Initmates,Trend,Knits,2015-08-03 02:00:00
1118,69,Beautiful!,Lovely fabric and color.,Not great,1,6,Initmates,Trend,Intimates,2015-08-03 03:00:00
1164,39,Beautiful!,Great fit and quality!,Loved it,1,49,General,Tops,Pants,2015-08-03 04:00:00
1018,66,nan,Lovely fabric and color.,Loved it,1,65,General Petite,Trend,Pants,2015-08-03 05:00:00
1190,55,nan,Scratchy material.,Was okay,0,66,General Petite,Dresses,Jackets,2015-08-03 06:00:00
1173,33,nan,Great fit and quality!,Loved it,1,0,General Petite,Jackets,Jackets,2015-08-03 07:00:00
1093,22,Please make more like this one!,Lovely fabric and color.,Liked it,1,17,General Petite,Tops,Knits,2015-08-03 08:00:00
1198,63,nan,"Too small, returning.",Loved it,1,6,Initmates,Jackets,Dresses,2015-08-03 09:00:00
1025,51,Please make more like this one!,"Too small, returning.",Was okay,1,55,Initmates,Dresses,Dresses,2015-08-03 10:00:00
1045,66,Please make more like this one!,Lovely fabric and color.,Liked it,1,5,Initmates,Bottoms,Intimates,2015-08-03 11:00:00
1117,55,Please make more like this one!,Very comfortable.,Was okay,1,33,General,Dresses,Blouses,2015-08-03 12:00:00
1045,28,Please make more like this one!,Lovely fabric and color.,Loved it,0,99,General,Jackets,Jackets,2015-08-03 13:00:00
1013,19,Beautiful!,Great fit and quality!,Was okay,1,42,General,Intimate,Dresses,2015-08-03 14:00:00
1084,42,Love,Scratchy material.,Loved it,1,68,General Petite,Intimate,Knits,2015-08-03 15:00:00
1062,42,Love!,Lovely fabric and color.,Loved it,1,20,Initmates,Trend,Jackets,2015-08-03 16:00:00
1071,18,nan,Great fit and quality!,Loved it,1,86,General Petite,Tops,Knits,2015-08-03 17:00:00
1002,48,"Cute, but see through",Great fit and quality!,Not great,0,98,Initmates,Jackets,Blouses,2015-08-03 18:00:00
1027,22,nan,"Too small, returning.",Loved it,1,0,General,Dresses,Intimates,2015-08-03 19:00:00
1124,57,"Cute, but see through",Lovely fabric and color.,Was okay,1,42,Initmates,Trend,Lounge,2015-08-03 20:00:00
1156,21,Please make more like this one!,Very comfortable.,Not great,1,58,Initmates,Tops,Blouses,2015-08-03 21:00:00
1086,68,Love,Very comfortable.,Loved it,1,34,Initmates,Dresses,Pants,2015-08-03 22:00:00
1145,22,Please make more like this one!,Scratchy material.,Was okay,1,60,Initmates,Bottoms,Pants,2015-08-03 23:00:00
1162,22,Love!,Scratchy material.,Loved it,1,18,General Petite,Jackets,Lounge,2015-08-04 00:00:00
1076,33,Perfect transition dress,"Too small, returning.",Loved it,0,53,Initmates,Intimate,Pants,2015-08-04 01:00:00
1075,35,Love it!,Lovely fabric and color.,Liked it,1,57,Initmates,Intimate,Pants,2015-08-04 02:00:00
1174,60,Beautiful,Scratchy material.,Liked it,1,62,Initmates,Tops,Lounge,2015-08-04 03:00:00
1113,34,"Cute, but see through",Lovely fabric and color.,Loved it,1,93,Initmates,Bottoms,Knits,2015-08-04 04:00:00
1132,52,Perfect transition dress,Very comfortable.,Liked it,0,41,General,Intimate,Blouses,2015-08-04 05:00:00
1074,35,Beautiful!,Great fit and quality!,Loved it,0,5,General Petite,Dresses,Knits,2015-08-04 06:00:00
1058,21,"Cute, but see through",Very comfortable.,Loved it,1,53,Initmates,Trend,Intimates,2015-08-04 07:00:00
1058,68,Beautiful,"Too small, returning.",Liked it,1,94,General,Trend,Knits,2015-08-04 08:00:00
1046,48,Love!,Lovely fabric and color.,Liked it,1,43,General Petite,Tops,Blouses,2015-08-04 09:00:00
1094,48,Beautiful!,Great fit and quality!,Loved it,0,58,General Petite,Dresses,Knits,2015-08-04 10:00:00
1140,26,Please make more like this one!,Great fit and quality!,Liked it,1,13,General Petite,Jackets,Jackets,2015-08-04 11:00:00
1077,48,Perfect transition dress,"Too small, returning.",Loved it,1,15,General Petite,Tops,Dresses,2015-08-04 12:00:00
1112,22,Perfect transition dress,Great fit and quality!,Liked it,1,59,General,Intimate,Lounge,2015-08-04 13:00:00
1108,53,Beautiful!,Lovely fabric and color.,Loved it,0,28,General Petite,Bottoms,Dresses,2015-08-04 14:00:00
1105,33,Beautiful!,Very comfortable.,Loved it,1,82,General,Intimate,Dresses,2015-08-04 15:00:00
1088,59,Love it!,Lovely fabric and color.,Not great,0,60,Initmates,Tops,Knits,2015-08-04 16:00:00
1032,58,Love!,Scratchy material.,Liked it,1,84,General,Intimate,Intimates,2015-08-04 17:00:00
1096,33,nan,Great fit and quality!,Loved it,0,96,General Petite,Dresses,Knits,2015-08-04 18:00:00
1189,37,Beautiful,Great fit and quality!,Not great,1,93,General Petite,Trend,Blouses,2015-08-04 19:00:00
1078,47,Perfect transition dress,Lovely fabric and color.,Loved it,1,13,General Petite,Bottoms,Lounge,2015-08-04 20:00:00
1015,43,Beautiful,"Too small, returning.",Loved it,1,30,General Petite,Dresses,Blouses,2015-08-04 21:00:00
1043,66,nan,Lovely fabric and color.,Liked it,1,89,General,Dresses,Lounge,2015-08-04 22:00:00
1185,48,Beautiful!,Very comfortable.,Loved it,1,54,General Petite,Intimate,Dresses,2015-08-04 23:00:00
1119,67,nan,"Too small, returning.",Not great,1,17,General Petite,Trend,Intimates,2015-08-05 00:00:00
1133,32,Beautiful!,Great fit and quality!,Loved it,1,3,General,Bottoms,Dresses,2015-08-05 01:00:00
1107,69,nan,Great fit and quality!,Loved it,1,35,General Petite,Bottoms,Blouses,2015-08-05 02:00:00
1142,58,Beautiful,"Too small, returning.",Loved it,1,76,General,Trend,Jackets,2015-08-05 03:00:00
1003,55,"Cute, but see through","Too small, returning.",Was okay,1,52,General,Tops,Intimates,2015-08-05 04:00:00
1055,55,Please make more like this one!,"Too small, returning.",Hated it ,1,9,General Petite,Dresses,Lounge,2015-08-05 05:00:00
1063,60,Love,Great fit and quality!,Was okay,1,93,General,Bottoms,Dresses,2015-08-05 06:00:00
1195,37,Love it!,Great fit and quality!,Loved it,1,57,Initmates,Bottoms,Intimates,2015-08-05 07:00:00
1161,52,Beautiful,Great fit and quality!,Was okay,1,59,Initmates,Trend,Dresses,2015-08-05 08:00:00
1094,40,Beautiful!,Great fit and quality!,Loved it,1,3,General,Intimate,Pants,2015-08-05 09:00:00
1055,61,nan,Great fit and quality!,Loved it,1,9,General Petite,Intimate,Intimates,2015-08-05 10:00:00
1031,64,Beautiful!,Lovely fabric and color.,Loved it,1,39,General,Dresses,Intimates,2015-08-05 11:00:00
1115,56,Love it!,Lovely fabric and color.,Liked it,1,27,General,Dresses,Knits,2015-08-05 12:00:00
1008,42,Love it!,Lovely fabric and color.,Loved it,0,65,General Petite,Bottoms,Pants,2015-08-05 13:00:00
1190,67,Beautiful,"Too small, returning.",Liked it,1,90,General,Trend,Lounge,2015-08-05 14:00:00
1104,39,Love it!,Great fit and quality!,Was okay,1,92,General,Dresses,Knits,2015-08-05 15:00:00
1199,64,Please make more like this one!,Lovely fabric and color.,Loved it,1,5,General,Bottoms,Knits,2015-08-05 16:00:00
1077,25,Beautiful,"Too small, returning.",Loved it,1,22,General Petite,Tops,Pants,2015-08-05 17:00:00
1160,26,Please make more like this one!,Very comfortable.,Loved it,1,75,General Petite,Intimate,Intimates,2015-08-05 18:00:00
1086,32,Beautiful!,Scratchy material.,Was okay,1,71,General Petite,Dresses,Blouses,2015-08-05 19:00:00
1020,65,Love it!,Very comfortable.,Was okay,1,73,Initmates,Dresses,Intimates,2015-08-05 20:00:00
1054,37,Love!,Very comfortable.,Was okay,0,80,General,Jackets,Jackets,2015-08-05 21:00:00
1075,52,Beautiful,Scratchy material.,Liked it,1,64,General,Jackets,Lounge,2015-08-05 22:00:00
1184,54,Perfect transition dress,"Too small, returning.",Liked it,0,66,General Petite,Bottoms,Jackets,2015-08-05 23:00:00
1129,20,Beautiful!,Scratchy material.,Liked it,1,45,General,Dresses,Knits,2015-08-06 00:00:00
1140,51,nan,"Too small, returning.",Loved it,0,27,General Petite,Dresses,Dresses,2015-08-06 01:00:00
1125,51,Love,Very comfortable.,Liked it,0,99,General Petite,Bottoms,Dresses,2015-08-06 02:00:00
1131,53,Beautiful!,Scratchy material.,Was okay,0,58,Initmates,Jackets,Pants,2015-08-06 03:00:00
1083,52,"Cute, but see through",Very comfortable.,Liked it,1,47,General,Tops,Pants,2015-08-06 04:00:00
1177,26,nan,Scratchy material.,Hated it ,1,25,General,Bottoms,Pants,2015-08-06 05:00:00
1114,47,Love,Scratchy material.,Loved it,1,57,General,Bottoms,Dresses,2015-08-06 06:00:00
1047,43,Love!,Great fit and quality!,Loved it,1,88,Initmates,Tops,Pants,2015-08-06 07:00:00
1122,29,Love it!,Lovely fabric and color.,Loved it,1,97,General,Tops,Knits,2015-08-06 08:00:00
1077,41,Beautiful,Lovely fabric and color.,Loved it,0,66,Initmates,Intimate,Dresses,2015-08-06 09:00:00
1029,58,Love,Very comfortable.,Was okay,0,56,General,Dresses,Jackets,2015-08-06 10:00:00
1028,36,"Cute, but see through",Very comfortable.,Was okay,1,27,Initmates,Jackets,Lounge,2015-08-06 11:00:00
1135,61,"Cute, but see through",Very comfortable.,Loved it,0,28,Initmates,Trend,Pants,2015-08-06 12:00:00
1139,33,Love it!,Great fit and quality!,Hated it ,0,12,General Petite,Jackets,Jackets,2015-08-06 13:00:00
1040,43,nan,Great fit and quality!,Not great,1,52,General,Intimate,Pants,2015-08-06 14:00:00
1025,40,Love,Very comfortable.,Not great,0,19,General Petite,Dresses,Dresses,2015-08-06 15:00:00
1049,50,Love,Great fit and quality!,Loved it,1,21,General Petite,Trend,Knits,2015-08-06 16:00:00
1001,59,Beautiful,Scratchy material.,Loved it,1,12,General,Bottoms,Lounge,2015-08-06 17:00:00
1054,47,Love,Scratchy material.,Loved it,0,71,General Petite,Dresses,Jackets,2015-08-06 18:00:00
1103,40,Perfect transition dress,Scratchy material.,Loved it,1,56,General,Trend,Lounge,2015-08-06 19:00:00
1183,27,Love!,Lovely fabric and color.,Loved it,1,82,General,Intimate,Jackets,2015-08-06 20:00:00
1013,53,Beautiful,Scratchy material.,Was okay,0,68,General Petite,Trend,Intimates,2015-08-06 21:00:00
1133,48,Please make more like this one!,Lovely fabric and color.,Liked it,1,68,General Petite,Trend,Lounge,2015-08-06 22:00:00
1127,60,Love it!,Scratchy material.,Loved it,1,97,General Petite,Tops,Knits,2015-08-06 23:00:00
1103,39,Please make more like this one!,Very comfortable.,Not great,1,48,General,Intimate,Dresses,2015-08-07 00:00:00
1094,60,Beautiful,Lovely fabric and color.,Loved it,1,97,General Petite,Intimate,Lounge,2015-08-07 01:00:00
1080,60,nan,Great fit and quality!,Not great,1,10,Initmates,Tops,Blouses,2015-08-07 02:00:00
1060,55,Love!,Lovely fabric and color.,Loved it,1,6,Initmates,Bottoms,Pants,2015-08-07 03:00:00
1011,64,Love!,"Too small, returning.",Liked it,1,15,General Petite,Jackets,Dresses,2015-08-07 04:00:00
1012,19,"Cute, but see through",Lovely fabric and color.,Liked it,1,17,General,Intimate,Knits,2015-08-07 05:00:00
1146,40,Love,Scratchy material.,Was okay,1,69,General Petite,Bottoms,Jackets,2015-08-07 06:00:00
1171,52,Love,Scratchy material.,Liked it,1,64,General,Dresses,Pants,2015-08-07 07:00:00
1088,54,Love!,Scratchy material.,Loved it,1,86,General Petite,Bottoms,Lounge,2015-08-07 08:00:00
1094,49,Love,Great fit and quality!,Loved it,1,49,General,Dresses,Knits,2015-08-07 09:00:00
1058,60,Please make more like this one!,Very comfortable.,Not great,1,7,General,Dresses,Lounge,2015-08-07 10:00:00
1036,29,nan,Lovely fabric and color.,Loved it,1,75,Initmates,Trend,Knits,2015-08-07 11:00:00
1024,52,Beautiful!,Great fit and quality!,Was okay,1,68,General Petite,Jackets,Knits,2015-08-07 12:00:00
1015,58,Love,"Too small, returning.",Liked it,1,54,General,Jackets,Lounge,2015-08-07 13:00:00
1165,20,"Cute, but see through",Lovely fabric and color.,Liked it,1,42,Initmates,Intimate,Dresses,2015-08-07 14:00:00
1170,51,Love,Scratchy material.,Hated it ,1,90,General Petite,Dresses,Knits,2015-08-07 15:00:00
1086,55,Perfect transition dress,Great fit and quality!,Liked it,1,20,Initmates,Intimate,Lounge,2015-08-07 16:00:00
1141,41,Love!,Great fit and quality!,Liked it,0,46,General Petite,Trend,Jackets,2015-08-07 17:00:00
1133,55,"Cute, but see through",Lovely fabric and color.,Was okay,1,62,General Petite,Tops,Dresses,2015-08-07 18:00:00
1022,34,Perfect transition dress,Great fit and quality!,Loved it,1,42,Initmates,Trend,Blouses,2015-08-07 19:00:00
1125,57,"Cute, but see through",Great fit and quality!,Hated it ,1,36,General Petite,Tops,Knits,2015-08-07 20:00:00
1059,18,Love!,Great fit and quality!,Loved it,1,76,Initmates,Dresses,Blouses,2015-08-07 21:00:00
1139,25,Perfect transition dress,Lovely fabric and color.,Liked it,1,61,General,Dresses,Knits,2015-08-07 22:00:00
1140,32,"Cute, but see through",Scratchy material.,Hated it ,0,82,Initmates,Tops,Lounge,2015-08-07 23:00:00
1099,67,Please make more like this one!,Great fit and quality!,Was okay,1,58,General,Dresses,Lounge,2015-08-08 00:00:00
1102,62,nan,Great fit and quality!,Loved it,1,58,Initmates,Jackets,Lounge,2015-08-08 01:00:00
1133,42,Love,Very comfortable.,Loved it,1,12,General,Tops,Jackets,2015-08-08 02:00:00
1062,25,Beautiful!,"Too small, returning.",Loved it,1,85,Initmates,Dresses,Intimates,2015-08-08 03:00:00
1037,69,Love,Very comfortable.,Liked it,1,45,Initmates,Intimate,Pants,2015-08-08 04:00:00
1127,49,Beautiful!,Scratchy material.,Liked it,1,31,General,Dresses,Jackets,2015-08-08 05:00:00
1049,67,Beautiful,Very comfortable.,Was okay,1,66,Initmates,Tops,Lounge,2015-08-08 06:00:00
1179,30,Love,Lovely fabric and color.,Was okay,1,72,General,Tops,Knits,2015-08-08 07:00:00
1039,63,"Cute, but see through",Very comfortable.,Loved it,1,22,General Petite,Trend,Intimates,2015-08-08 08:00:00
1007,32,Please make more like this one!,Lovely fabric and color.,Loved it,1,25,General,Tops,Knits,2015-08-08 09:00:00
1188,23,Beautiful!,Very comfortable.,Loved it,1,70,Initmates,Dresses,Knits,2015-08-08 10:00:00
1007,50,Love,Very comfortable.,Loved it,1,9,Initmates,Trend,Blouses,2015-08-08 11:00:00
1103,24,Love!,"Too small, returning.",Loved it,0,61,General Petite,Bottoms,Knits,2015-08-08 12:00:00
1033,50,Love,Lovely fabric and color.,Loved it,1,4,General Petite,Tops,Knits,2015-08-08 13:00:00
1187,64,Love,Scratchy material.,Liked it,1,79,General Petite,Trend,Jackets,2015-08-08 14:00:00
1056,46,nan,Great fit and quality!,Loved it,1,72,General Petite,Jackets,Blouses,2015-08-08 15:00:00
1173,55,Love!,Scratchy material.,Loved it,1,49,General Petite,Bottoms,Pants,2015-08-08 16:00:00
1021,54,Perfect transition dress,Very comfortable.,Liked it,1,24,Initmates,Dresses,Blouses,2015-08-08 17:00:00
1086,61,Love,Scratchy material.,Was okay,0,38,General,Dresses,Knits,2015-08-08 18:00:00
1039,49,Please make more like this one!,Very comfortable.,Was okay,1,37,Initmates,Dresses,Pants,2015-08-08 19:00:00
1172,20,Love!,Very comfortable.,Loved it,1,14,General Petite,Dresses,Blouses,2015-08-08 20:00:00
1182,37,Please make more like this one!,Great fit and quality!,Loved it,1,31,Initmates,Jackets,Blouses,2015-08-08 21:00:00
1178,31,Beautiful,"Too small, returning.",Loved it,1,60,General,Trend,Dresses,2015-08-08 22:00:00
1085,45,nan,"Too small, returning.",Loved it,1,63,General Petite,Tops,Blouses,2015-08-08 23:00:00
1132,55,Beautiful,Great fit and quality!,Not great,1,51,General,Intimate,Blouses,2015-08-09 00:00:00
1094,21,Love,Scratchy material.,Was okay,0,98,Initmates,Jackets,Dresses,2015-08-09 01:00:00
1012,32,Love,Lovely fabric and color.,Loved it,0,23,General,Bottoms,Dresses,2015-08-09 02:00:00
1027,34,Beautiful!,Great fit and quality!,Not great,1,99,General Petite,Bottoms,Knits,2015-08-09 03:00:00
1083,54,Love,Very comfortable.,Liked it,1,39,General Petite,Intimate,Blouses,2015-08-09 04:00:00
1061,41,Please make more like this one!,"Too small, returning.",Was okay,0,56,Initmates,Trend,Knits,2015-08-09 05:00:00
1092,55,"Cute, but see through","Too small, returning.",Liked it,1,40,Initmates,Intimate,Jackets,2015-08-09 06:00:00
1086,59,Love it!,Scratchy material.,Loved it,1,89,General,Dresses,Pants,2015-08-09 07:00:00
1023,58,Perfect transition dress,Lovely fabric and color.,Loved it,1,40,General,Jackets,Intimates,2015-08-09 08:00:00
1097,53,Beautiful,Great fit and quality!,Loved it,1,22,General,Jackets,Lounge,2015-08-09 09:00:00
1006,58,Please make more like this one!,Very comfortable.,Was okay,1,18,General,Dresses,Pants,2015-08-09 10:00:00
1165,25,Please make more like this one!,Very comfortable.,Was okay,1,45,Initmates,Jackets,Dresses,2015-08-09 11:00:00
1036,20,"Cute, but see through",Lovely fabric and color.,Liked it,0,10,General Petite,Dresses,Pants,2015-08-09 12:00:00
1067,47,Please make more like this one!,Scratchy material.,Loved it,1,50,General,Trend,Jackets,2015-08-09 13:00:00
1169,39,Love it!,Lovely fabric and color.,Liked it,1,46,General,Trend,Dresses,2015-08-09 14:00:00
1085,69,Please make more like this one!,Scratchy material.,Loved it,1,17,General Petite,Jackets,Dresses,2015-08-09 15:00:00
1132,50,Love it!,Scratchy material.,Hated it ,1,91,General,Trend,Intimates,2015-08-09 16:00:00
1191,42,Love,Great fit and quality!,Loved it,1,78,General,Intimate,Knits,2015-08-09 17:00:00
1177,69,Love!,Great fit and quality!,Liked it,0,39,Initmates,Dresses,Jackets,2015-08-09 18:00:00
1086,47,Love,Very comfortable.,Loved it,0,31,General Petite,Trend,Lounge,2015-08-09 19:00:00
1014,54,Beautiful,"Too small, returning.",Loved it,0,78,General Petite,Bottoms,Intimates,2015-08-09 20:00:00
1122,20,Love,Scratchy material.,Liked it,1,61,General,Tops,Blouses,2015-08-09 21:00:00
1106,21,nan,Very comfortable.,Liked it,1,42,General Petite,Jackets,Dresses,2015-08-09 22:00:00
1180,46,Beautiful,"Too small, returning.",Loved it,1,36,General Petite,Bottoms,Blouses,2015-08-09 23:00:00
1152,49,Beautiful!,Very comfortable.,Liked it,1,66,Initmates,Bottoms,Jackets,2015-08-10 00:00:00
1088,40,Love,Scratchy material.,Loved it,1,39,Initmates,Tops,Blouses,2015-08-10 01:00:00
1124,36,nan,"Too small, returning.",Hated it ,1,50,Initmates,Dresses,Intimates,2015-08-10 02:00:00
1112,32,"Cute, but see through",Lovely fabric and color.,Liked it,1,75,Initmates,Dresses,Blouses,2015-08-10 03:00:00
1136,68,Love,Great fit and quality!,Loved it,1,15,Initmates,Tops,Dresses,2015-08-10 04:00:00
1165,33,Beautiful,Great fit and quality!,Loved it,1,68,Initmates,Bottoms,Pants,2015-08-10 05:00:00
1149,40,Beautiful,"Too small, returning.",Loved it,1,46,Initmates,Trend,Lounge,2015-08-10 06:00:00
1106,57,Beautiful!,"Too small, returning.",Loved it,1,4,Initmates,Bottoms,Lounge,2015-08-10 07:00:00
1086,63,nan,Scratchy material.,Liked it,1,88,Initmates,Jackets,Lounge,2015-08-10 08:00:00
1176,54,Beautiful,"Too small, returning.",Loved it,1,55,General Petite,Jackets,Jackets,2015-08-10 09:00:00
1067,18,Beautiful,Great fit and quality!,Loved it,1,10,Initmates,Tops,Blouses,2015-08-10 10:00:00
1014,36,Please make more like this one!,Scratchy material.,Loved it,1,39,General,Tops,Intimates,2015-08-10 11:00:00
1064,54,Love,Very comfortable.,Liked it,0,9,General Petite,Jackets,Pants,2015-08-10 12:00:00
1053,52,Love,Great fit and quality!,Liked it,0,7,Initmates,Dresses,Knits,2015-08-10 13:00:00
1157,47,Perfect transition dress,Lovely fabric and color.,Liked it,1,83,General Petite,Tops,Pants,2015-08-10 14:00:00
1092,34,Perfect transition dress,Scratchy material.,Hated it ,1,98,General Petite,Dresses,Pants,2015-08-10 15:00:00
1019,56,Perfect transition dress,Lovely fabric and color.,Loved it,1,28,Initmates,Trend,Intimates,2015-08-10 16:00:00
1032,66,Beautiful!,"Too small, returning.",Loved it,1,32,General Petite,Intimate,Pants,2015-08-10 17:00:00
1099,43,Love!,Very comfortable.,Hated it ,1,90,General,Intimate,Dresses,2015-08-10 18:00:00
1076,30,nan,"Too small, returning.",Loved it,1,45,Initmates,Jackets,Dresses,2015-08-10 19:00:00
1134,39,Love!,Great fit and quality!,Was okay,1,70,Initmates,Dresses,Lounge,2015-08-10 20:00:00
1135,63,Love it!,Very comfortable.,Loved it,0,22,General Petite,Dresses,Blouses,2015-08-10 21:00:00
1155,40,Please make more like this one!,Great fit and quality!,Liked it,1,49,Initmates,Bottoms,Blouses,2015-08-10 22:00:00
1172,61,Please make more like this one!,Very comfortable.,Loved it,1,90,General,Trend,Jackets,2015-08-10 23:00:00
1106,60,Love,Lovely fabric and color.,Was okay,1,4,Initmates,Dresses,Intimates,2015-08-11 00:00:00
1119,50,nan,Great fit and quality!,Liked it,1,41,General Petite,Bottoms,Blouses,2015-08-11 01:00:00
1073,44,"Cute, but see through",Great fit and quality!,Loved it,1,10,Initmates,Dresses,Intimates,2015-08-11 02:00:00
1010,52,"Cute, but see through","Too small, returning.",Liked it,1,72,General,Bottoms,Knits,2015-08-11 03:00:00
1030,29,Beautiful!,Scratchy material.,Loved it,1,0,General Petite,Trend,Pants,2015-08-11 04:00:00
1011,26,Love,Great fit and quality!,Loved it,1,61,General Petite,Dresses,Knits,2015-08-11 05:00:00
1123,51,Beautiful!,Very comfortable.,Loved it,1,43,General,Jackets,Pants,2015-08-11 06:00:00
1077,31,Love,"Too small, returning.",Loved it,0,92,General,Dresses,Blouses,2015-08-11 07:00:00
1178,54,Love,Scratchy material.,Liked it,1,68,Initmates,Trend,Knits,2015-08-11 08:00:00
1171,20,Love it!,Great fit and quality!,Hated it ,1,79,Initmates,Bottoms,Pants,2015-08-11 09:00:00
1095,61,Love!,Lovely fabric and color.,Liked it,1,77,General,Tops,Knits,2015-08-11 10:00:00
1049,61,nan,"Too small, returning.",Liked it,1,39,General Petite,Trend,Lounge,2015-08-11 11:00:00
1116,38,Perfect transition dress,Lovely fabric and color.,Was okay,1,63,General,Tops,Knits,2015-08-11 12:00:00
1016,24,Perfect transition dress,Very comfortable.,Not great,1,16,General,Tops,Knits,2015-08-11 13:00:00
1162,50,Perfect transition dress,"Too small, returning.",Loved it,1,72,General,Bottoms,Pants,2015-08-11 14:00:00
1128,52,Beautiful!,"Too small, returning.",Liked it,1,31,General,Bottoms,Lounge,2015-08-11 15:00:00
1156,28,Beautiful,"Too small, returning.",Loved it,1,96,Initmates,Bottoms,Pants,2015-08-11 16:00:00
1178,62,Beautiful!,Scratchy material.,Liked it,1,41,Initmates,Trend,Dresses,2015-08-11 17:00:00
1063,49,Love,Scratchy material.,Loved it,1,6,General Petite,Tops,Dresses,2015-08-11 18:00:00
1131,39,Beautiful,Great fit and quality!,Loved it,1,38,General Petite,Intimate,Pants,2015-08-11 19:00:00
1086,59,Love!,Lovely fabric and color.,Loved it,1,84,General,Trend,Lounge,2015-08-11 20:00:00
1155,36,nan,Great fit and quality!,Hated it ,1,14,General Petite,Intimate,Lounge,2015-08-11 21:00:00
1015,53,"Cute, but see through",Lovely fabric and color.,Loved it,1,97,General,Jackets,Blouses,2015-08-11 22:00:00
1062,54,nan,Great fit and quality!,Liked it,0,3,General Petite,Trend,Pants,2015-08-11 23:00:00
1075,28,Love,"Too small, returning.",Not great,1,11,Initmates,Tops,Lounge,2015-08-12 00:00:00
1180,58,Beautiful,"Too small, returning.",Loved it,1,97,General Petite,Bottoms,Pants,2015-08-12 01:00:00
1084,30,nan,Lovely fabric and color.,Liked it,1,59,General,Tops,Blouses,2015-08-12 02:00:00
1108,45,Perfect transition dress,"Too small, returning.",Loved it,0,87,General Petite,Bottoms,Dresses,2015-08-12 03:00:00
1016,66,Love!,Great fit and quality!,Liked it,1,54,General Petite,Trend,Jackets,2015-08-12 04:00:00
1167,32,Love!,Scratchy material.,Not great,1,52,General Petite,Tops,Intimates,2015-08-12 05:00:00
1140,30,Perfect transition dress,Very comfortable.,Loved it,0,84,General,Dresses,Pants,2015-08-12 06:00:00
1179,60,"Cute, but see through",Great fit and quality!,Loved it,1,37,General Petite,Dresses,Dresses,2015-08-12 07:00:00
1057,50,Beautiful!,Lovely fabric and color.,Loved it,1,58,Initmates,Intimate,Jackets,2015-08-12 08:00:00
